,Unnamed: 0,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,true_vertical_depth,pad_id,frac_type,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
259,259,1312533.711,591009.2942,1312045.808,586425.2327,1121,6303.149606,104593,Primary Frac,1312125.913,588356.1361,1311879.703,586448.1126
260,260,1231509.992,650512.2514,1232437.025,654980.7287,1343,8078.740156999999,106970,Primary Frac,1232165.889,653031.7865,1232594.751,654944.2428
261,261,1237845.93,638277.7424,1237248.12,633679.4784,1349,7685.03937,113369,Primary Frac,1237470.785,635901.2092,1237045.015,633712.7645
262,262,1094626.949,682191.7192,1101134.95,681231.4083,1121,7448.818898,111003,Primary Frac,1098207.709,681617.4773,1101094.1,680995.7983
263,263,1045819.26,640814.704,1046381.691,645337.6853,1121,7729.330709000001,107879,Primary Frac,1046327.328,643311.537,1046728.233,645323.3279
264,264,1006480.551,662872.6238,999606.3392,663809.9869,1213,6357.283465,108196,Primary Frac,1002754.126,663713.2907,999607.6699,664255.7783
265,265,1022195.066,617411.3637,1022798.471,622015.6736,1213,6068.897638,117506,Primary Frac,1022822.467,619966.7402,1023021.243,621891.8641
266,266,1026981.414,659639.68,1027662.002,664255.1523,1213,6529.527559,116434,Primary Frac,1027472.387,662281.8604,1027808.031,664212.6237
267,267,1026930.135,658993.0308,1026282.369,654344.7481,1213,6288.385827,107514,Primary Frac,1026387.296,656434.7061,1025940.259,654427.478
268,268,1042359.703,684776.5853,1046859.115,683728.2935,1213,7001.968504,106544,Primary Frac,1044804.023,684025.2267,1046770.551,683405.4
269,269,1261946.1409999998,665251.9917,1261305.196,662285.0734,1343,8076.771654000001,111621,Primary Frac,1261621.846,663460.9211,1261341.671,662279.2313
270,270,1052890.532,681439.0941,1053501.366,686005.1261,1121,7591.535433,112856,Primary Frac,1053384.546,684029.0054,1053826.654,685946.5544
272,272,1028239.878,658822.9567,1027578.541,654104.8199,1213,6510.826771999999,115904,Primary Frac,1027744.733,656172.2808,1027420.709,654215.2054
273,273,1006776.633,667833.553,1007433.312,672611.8553,1213,6598.425197,109826,Primary Frac,1007299.096,670602.9329,1007722.85,672589.8949
274,274,1045730.581,640161.2563,1045106.716,635562.5527,1121,6027.559055,108287,Primary Frac,1045318.603,637649.4514,1044911.793,635733.993
275,275,1237483.736,647699.1715,1241993.28,646659.2414,1349,7765.748031,115081,Primary Frac,1239850.448,647079.9291,1241950.212,646496.0607
276,276,1161176.296,757952.1071,1160606.567,753243.2787,1121,7858.267717000001,105438,Primary Frac,1160661.761,755264.8239,1160269.209,753299.0886
277,277,1162234.4,756984.2267,1161548.131,752333.0285,1121,6922.244094,108328,Primary Frac,1161631.594,754399.3708,1161209.041,752397.6746
278,278,1162984.744,757542.7856,1162293.197,753007.8597,1121,8115.15748,104027,Primary Frac,1162422.638,754861.1917,1162130.583,753037.002
279,279,1159836.779,758121.7399,1159344.307,754730.4591,1121,8149.606298999999,114028,Primary Frac,1159361.629,756114.2871,1159101.11,754774.2844
280,280,1132272.4,754682.8985,1137128.315,753966.0652,1121,8010.826771999999,112034,Primary Frac,1134210.475,754335.8420000001,1135498.915,754030.7288
281,281,1088627.966,709251.8095,1093007.206,706495.6598,1316,7768.700787000001,106741,Primary Frac,1090939.512,707579.2642,1092809.662,706200.9316
282,282,1047037.841,639973.3841,1046430.002,635410.1153,1121,7911.417323000001,108694,Primary Frac,1046602.886,637433.6348,1046266.824,635433.5622
283,283,1013072.033,634787.1802,1013634.121,639395.7734,1213,6141.732282999999,106683,Primary Frac,1013589.956,637415.6032,1013965.375,639340.9978
284,284,1025656.352,680671.2081,1025031.935,676078.4613,1213,6734.251969,115083,Primary Frac,1025111.17,678040.9707,1024695.251,676131.0678
285,285,1025731.059,681195.7069,1026436.74,685889.5388,1121,6894.685039,107020,Primary Frac,1026183.66,683915.2667,1026604.768,685861.7339
286,286,1049081.979,774705.3945,1044938.845,775617.2118,1343,8657.480315,116786,Primary Frac,1046682.507,775339.8374,1044975.578,775767.9943
288,288,1052273.244,639214.7464,1051680.923,634631.2448,1121,7953.740156999999,116960,Primary Frac,1051822.442,636661.5497,1051516.273,634655.5209
289,289,1159840.33,758146.1814,1159438.768,754747.9426,1121,6908.464567,114028,Primary Frac,1159493.861,756209.4704,1159195.622,754786.9866
290,290,1231723.18,719851.4224,1236312.144,719138.7671,1213,9096.456693,107673,Primary Frac,1234350.7759999998,719364.4791,1236261.254,719000.5747
291,291,1204003.471,528566.293,1199447.938,529204.3388,1213,2635.826772,102028,Primary Frac,1201479.572,529090.2851,1199505.321,529512.5564
292,292,1199493.777,520175.2631,1199093.896,516887.2689,1343,5473.425197,110728,Primary Frac,1199192.815,518255.123,1198974.487,516908.2218
293,293,1060422.959,703262.0159,1055800.462,703911.6095,1272,7518.700787000001,103941,Primary Frac,1057824.457,703769.4807,1055932.316,704189.7154
294,294,1060783.872,704626.8389,1056096.218,705386.0374,1272,7241.141731999999,112528,Primary Frac,1058181.664,705079.78,1056127.492,705553.8953
295,295,1061050.667,706411.6481,1056226.81,706887.2573,1272,7217.519684999999,115822,Primary Frac,1058310.871,706855.5673,1056318.477,707232.0068
296,296,1051816.874,645315.9045,1052489.144,649857.0208,1121,6168.307087,102884,Primary Frac,1052275.833,647929.708,1052652.047,649828.0041
297,297,1315575.835,585363.5644,1315138.422,580689.2023,1229,6214.566929,110930,Primary Frac,1315228.179,582670.6288,1314972.521,580711.8497
298,298,1310959.657,591342.8854,1310514.133,586616.1486,1229,6352.362204999999,113262,Primary Frac,1310584.61,588702.8048,1310344.088,586637.782
299,299,1097375.229,769686.3752,1101906.208,768987.2113,1213,9009.84252,113681,Primary Frac,1099897.581,769073.41,1101859.328,768691.4578
300,300,1026841.737,696682.2385,1026182.17,692012.9755,1213,7126.968504,106072,Primary Frac,1026354.936,693925.0698,1026014.467,692039.3477
301,301,1120298.049,673268.0079,1120787.717,677601.8462,1079,6004.92126,105488,Primary Frac,1120920.74,677086.0952,1121399.708,680208.1894
303,303,1049193.426,695289.7391,1053812.711,694695.0683,1030,7142.716535,113939,Primary Frac,1051841.581,694866.7739,1053775.846,694549.9709999999
304,304,1049167.258,694026.7386,1053631.694,693454.3696,1030,7103.346457,109151,Primary Frac,1051796.67,693625.0184,1053608.439,693296.1041
305,305,1053747.872,694241.4898,1049112.904,694700.7183,1030,11327.75591,109262,Primary Frac,1054373.083,694179.5445,1054490.237,694167.937
306,306,1049297.281,696016.1743,1053892.261,695302.9113,1030,7110.236220000001,114746,Primary Frac,1051920.705,695498.7319,1053864.728,695139.181
307,307,1236856.746,643266.5268,1241413.017,642761.6120000001,1349,7733.267717000001,109404,Primary Frac,1239333.892,642778.374,1241414.216,642564.1727
308,308,1044011.498,657218.2864,1048396.68,656605.7785,1213,6508.858268,107471,Primary Frac,1046466.938,656786.9402,1048307.577,656455.1026
309,309,1088062.469,683116.3687,1088393.792,687752.0422,1028,7533.464567,102349,Primary Frac,1088170.597,684629.2322,1088313.982,686635.392
310,310,1069974.603,757626.52,1073705.554,752926.8958,1316,7828.740156999999,105866,Primary Frac,1071784.987,754866.4503,1073355.725,752669.4531
311,311,1082279.802,756869.3314,1087226.259,753836.2451,1316,8015.748031,104298,Primary Frac,1084894.079,755120.3174,1087112.838,753660.2025
313,313,1257898.535,684095.2711,1258031.865,687406.0229,1349,8561.023622,105234,Primary Frac,1257976.576,686033.1307,1258062.771,688173.4654
315,315,1203787.7,526957.2977,1199257.793,527594.6808,1213,6771.653543,102190,Primary Frac,1201268.909,527504.9803,1199319.494,527923.0939
316,316,1279599.178,653812.4823,1279244.241,649107.2536,1121,7485.236220000001,100007,Primary Frac,1279351.832,651149.506,1279071.778,649190.4753
317,317,1023493.533,702541.43,1028009.307,701892.2788,1213,7328.740156999999,111893,Primary Frac,1026060.782,702005.9583,1027983.543,701728.32
318,318,1043075.025,688759.8526,1047573.025,688139.7165,1213,7069.881890000001,110282,Primary Frac,1045583.328,688214.3018,1047517.402,687818.6484
319,319,1315037.58,580076.9023,1314406.622,575380.18,1229,5998.0314960000005,113993,Primary Frac,1314566.942,577533.0210000001,1314238.52,575489.1728
320,320,1314055.879,580205.6953,1313114.913,575552.3999,1229,6005.905511999999,102730,Primary Frac,1313712.412,578507.1732,1313286.652,576401.6907
321,321,1195498.062,520053.4148,1195183.012,517431.3714,1343,4812.992126,114319,Primary Frac,1195161.371,518466.3165,1194991.43,517464.9688
323,323,1244213.737,702641.5721,1239870.905,702638.4519,1349,8828.740157,103372,Primary Frac,1241853.01,702710.0179,1239864.747,702766.7947
324,324,1062206.728,715545.7268,1057576.904,716169.9244,1272,7798.228345999999,106807,Primary Frac,1059490.595,715999.2741,1057648.471,716390.1499
325,325,1049593.152,609759.5907,1047741.247,610019.6856,1229,2992.125984,112182,Primary Frac,1048447.48,609983.0438,1047753.165,610086.1152
326,326,1206934.94,525780.8639,1204416.459,526139.315,1343,4852.362204999999,100622,Primary Frac,1205407.017,526033.8809,1204432.637,526229.1849
328,328,1244471.346,690678.3924,1248051.899,690111.2045,1349,8564.96063,109220,Primary Frac,1246391.047,690126.2557,1247959.417,689600.9686
330,330,1242457.352,650744.4446,1237910.273,651236.6975,1349,7965.551181,112905,Primary Frac,1240002.666,651155.8131,1237943.225,651482.6771
331,331,1083130.568,732209.6557,1087784.634,726803.8817,1316,7645.669290999999,102681,Primary Frac,1085571.939,729155.324,1087571.497,726627.4048
332,332,1035651.677,689328.2139,1034986.737,685440.1281,1213,6949.80315,111675,Primary Frac,1035031.184,687076.6052,1034709.892,685498.8995
333,333,1063808.046,626544.4627,1063315.1409999998,622551.8226,1030,10534.44882,117624,Primary Frac,1063446.7340000002,624108.754,1063173.394,622572.8789
334,334,1029024.672,705571.5909,1033759.14,704652.7914,1213,7338.582676999999,100275,Primary Frac,1031732.614,705014.0667,1033721.362,704483.2741
335,335,1029123.254,563218.4097,1030024.984,567510.3401,1121,5250.984252,106009,Primary Frac,1027040.524,563666.0625,1025832.988,563903.9655
337,337,1092662.166,685136.6832,1097990.069,684972.186,1121,7508.858268000001,104964,Primary Frac,1095690.7,684952.4613,1097979.764,684779.8775
338,338,1220110.166,646245.4727,1219648.302,641522.6533,1343,7793.307087,112973,Primary Frac,1219737.382,643613.2829999999,1219447.34,641696.0571
339,339,1192266.92,526115.6488,1191886.855,523212.9795,1343,5323.818898,107925,Primary Frac,1191989.398,524405.4197,1191781.701,523228.9231
340,340,1270335.179,660976.2718,1270985.071,665522.7902,1343,8078.740156999999,113564,Primary Frac,1270871.649,663478.1929,1271275.16,665294.4709
341,341,1303232.317,656282.3263,1303855.341,660486.6917,1213,4870.07874,117219,Primary Frac,1303774.757,658846.3278,1304221.871,660731.7370000001
342,342,1033032.63,699421.2282,1028421.373,700199.6014,1213,7270.669290999999,106515,Primary Frac,1030386.431,699966.7333,1028476.739,700383.0723
344,344,1032836.972,698078.5752,1028268.464,698847.5209,1213,8500.984252,102330,Primary Frac,1030244.11,698733.6581,1028335.428,699174.1302
345,345,1048786.457,693599.485,1053529.162,692634.0258,1272,7323.818898,117746,Primary Frac,1051527.17,692745.3206,1053447.43,692295.9653
346,346,1081248.742,731752.6435,1085935.6090000002,731089.4918,1316,8066.929134,105614,Primary Frac,1083840.868,731242.0183,1085878.938,730805.4376
347,347,1028372.818,705664.9173,1023864.056,706260.3561,1213,8627.952756,116939,Primary Frac,1025805.159,706187.2109999999,1023920.524,706583.3042
348,348,1227314.154,651147.0791,1227962.601,655724.2776,1343,8098.425197,111900,Primary Frac,1227782.772,653736.764,1228105.86,655666.7416
349,349,1227638.029,661078.096,1227027.187,656486.0558,1343,8145.669290999999,117068,Primary Frac,1227153.183,658443.9504,1226843.73,656581.6192
351,351,1049392.385,696681.305,1054010.673,696105.3489,1030,7155.511811,108122,Primary Frac,1052098.298,696226.4596,1053983.9840000002,695936.845
352,352,1049486.187,697337.2385,1054093.069,696681.5116,1030,7134.84252,113837,Primary Frac,1052226.9640000002,696830.3377,1054048.159,696460.6416
353,353,1049607.09,698208.2421,1054185.117,697325.0959,1030,7139.763779999999,100186,Primary Frac,1052120.915,697555.0025,1054146.656,697161.8292
354,354,1049660.237,698554.0824,1054271.479,697928.8378,1030,7174.212598,102459,Primary Frac,1052357.634,698103.1391,1054247.173,697762.2789
355,355,1005869.418,661957.4594,999435.9761,662738.1818,1213,6359.251969,104775,Primary Frac,1002327.37,662674.9654,999511.5319,663198.7785
356,356,1312279.885,575626.3247,1312156.443,580395.3498,1121,6102.362204999999,114741,Primary Frac,1312336.472,578249.9011,1312328.373,580393.8301
357,357,1075230.758,763579.0687,1079734.217,762944.5238,1030,8735.23622,105126,Primary Frac,1077887.85,762938.1141,1079691.404,762524.0741
358,358,1037765.217,768619.6375,1033171.066,769286.0465,1030,8455.708661,111306,Primary Frac,1035031.636,769135.2345,1033171.525,769463.8151
359,359,1092368.947,701916.5505,1087738.841,702514.567,1030,7685.03937,109205,Primary Frac,1089504.11,702402.5865,1087651.457,702695.5093
360,360,1028329.322,704231.4109,1023679.201,704840.6316,1213,7341.535433,117159,Primary Frac,1025797.753,704692.0887,1023708.026,704980.7306
361,361,1036475.651,644871.9726,1031601.182,645739.6315,1025,6171.259843,107389,Primary Frac,1033768.821,645516.9659,1031620.909,646048.0874
362,362,1135135.59,739852.3039,1131788.012,740448.8289,1316,7602.362204999999,101590,Primary Frac,1133116.029,740288.05,1131811.998,740568.911
363,363,1076838.244,775279.4788,1081407.223,774615.0679,1030,8153.543306999999,106357,Primary Frac,1080463.956,774470.5225,1083389.153,773825.0717
364,364,1207882.409,532372.4292,1209826.845,532034.0901,1213,2709.645669,116002,Primary Frac,1209090.468,532131.5466,1209813.414,531966.1679
365,365,1092719.489,684122.6757,1098749.147,683364.6499,1121,7481.299212999999,113085,Primary Frac,1095957.012,683321.7942,1098647.67,682808.8111
367,367,1063602.696,723519.5641,1058815.811,724201.8671,1316,7969.488189,108118,Primary Frac,1060937.086,724031.3778,1058882.078,724526.2819
368,368,1037579.073,727225.3166,1042316.211,726581.4693,1316,8778.543307,113729,Primary Frac,1040219.943,726405.9276,1042379.269,726103.349
369,369,1037139.899,653069.4235,1032537.924,653837.1079,1213,6432.086614,115598,Primary Frac,1034581.793,653708.9398,1032606.667,654156.404
370,370,1005377.863,655221.0371,998542.3254,655938.4297,1121,6347.440945,116882,Primary Frac,1001785.557,655750.8384,998861.2826,656211.8670000001
371,371,1117106.81,684126.6215,1118580.916,691298.2153,1213,7619.094488,104072,Primary Frac,1118743.994,690185.6697,1119387.665,693403.5408
372,372,1045710.409,704365.1756,1044944.989,700661.3514,1272,7418.307087,116942,Primary Frac,1045169.345,702240.9916,1044810.277,700690.5794
374,374,1256981.518,678008.6475,1252479.755,678818.6434,1349,8438.976378,115825,Primary Frac,1254572.607,678636.4139,1252510.922,678980.2512
375,375,1317019.624,595838.7166,1316094.355,591208.2593,1030,6401.574803,107330,Primary Frac,1316380.148,593222.928,1315912.809,591250.6287
376,376,1125722.327,745559.9109,1130492.307,744910.0257,1030,8423.228346,117951,Primary Frac,1128429.447,745114.1229,1130463.95,744737.8134
377,377,1095743.639,687745.0067,1095994.426,691966.5054,1121,6617.125984,104718,Primary Frac,1095950.59,690171.442,1096148.321,691953.0828
378,378,1242240.552,648318.7477,1237803.2140000002,648987.8667,1349,7888.779528,105731,Primary Frac,1239599.789,648708.3582,1237658.145,648972.0854
379,379,1311943.787,585648.6331,1311484.425,581262.2176,1008,6182.086614,103963,Primary Frac,1311527.323,583201.6612,1311181.105,581249.2169
381,381,1245149.309,702167.7899,1249680.126,701484.3258,1121,8751.968504,112146,Primary Frac,1247658.179,701763.1019,1249652.8390000002,701319.7792
382,382,1233701.867,625182.9176,1229141.305,625838.3176,1343,7489.173228000001,109434,Primary Frac,1231141.054,625620.5532,1229168.318,626003.309
383,383,1229948.041,650747.1193,1230582.892,655332.1143,1343,8085.629921,101977,Primary Frac,1230377.711,653267.877,1230728.245,655291.8312
384,384,1347869.743,633939.2713,1347128.855,628759.4556,1229,6996.062992,115198,Primary Frac,1347312.255,630916.644,1346952.991,628908.6604
385,385,1235924.866,633938.8119,1236234.735,638528.4106,1349,7693.897637999999,115689,Primary Frac,1236214.822,636463.5787,1236499.934,638500.5665
386,386,1112813.626,768092.3409999999,1108240.939,770831.6991,1030,8882.874016,107273,Primary Frac,1110237.48,769811.9572,1108346.477,770995.2218
387,387,1311276.916,662451.6106,1311509.502,662381.0838,1213,6087.598425,101659,Primary Frac,1310780.33,662602.1902,1310676.895,662633.5546
388,388,1312055.317,661672.9185,1312516.491,664946.5839,1213,4622.047243999999,109459,Primary Frac,1312177.598,662540.933,1312357.188,663815.7601
389,389,1113450.255,687833.5016,1117098.015,687227.5716,1030,7319.881890000001,103566,Primary Frac,1115552.858,687419.2004,1117099.421,687104.2274
390,390,1317525.196,580331.6979,1317986.184,584912.4682,1229,6244.094488000001,112677,Primary Frac,1317884.348,582855.4926,1318148.735,584857.1552
391,391,1262165.655,714654.9306,1261771.188,711387.8305,1213,8896.653543,110547,Primary Frac,1261851.307,712664.7178,1261612.807,711398.3265
392,392,1260554.919,714934.2046,1259990.246,711685.2919,1213,8879.92126,113824,Primary Frac,1260051.956,713015.2408,1259756.32,711735.2396
393,393,1215105.588,640802.0442,1219838.598,640714.665,1343,7802.165354000001,100831,Primary Frac,1217776.263,640611.0667,1219830.507,640545.0422
394,394,1246760.701,648592.3602,1242942.937,649198.2369,1349,7864.173228000001,107089,Primary Frac,1244778.175,649141.0861,1242990.57,649298.1306
